X,dilution,strain_2,sugar_concentration,tube_name,innoc_rep,time,media,replicate,carbon_source,strain_1,estradiol_concentration,Population,Frequency,generation,mean_FSC_A,mean_FSC_H,mean_FSC_W,mean_SSC_A,mean_SSC_H,mean_SSC_W,mean_FITC_A,mean_PE_Texas_Red_A,cv_FSC_A,cv_FSC_H,cv_FSC_W,cv_SSC_A,cv_SSC_H,cv_SSC_W,cv_FITC_A,cv_PE_Texas_Red_A,count,strains
76,10000,yJB077,5,Tube_004,2,3,BD_YNB,1,glucose_fructose,yJB064,0,mCerulean,15.15,40,62444.5141682137,48634.9082508251,82147.6519853548,38426.2767550528,31492.7887788779,76470.0540867368,133.142968890848,84.1316128186943,41.6030050224234,32.9443126607602,9.2919110156182,61.3493282658906,54.9005656622089,6.5332911892003,70.5513104510108,92.66248779703,1515,yJB064_yJB077
77,10000,yJB077,5,Tube_005,2,3,BD_YNB,2,glucose_fructose,yJB064,0,mCerulean,13.55,40,62444.3817566594,48764.6590405904,81793.2194880074,39211.7782734663,32121.0339483395,76294.4891662823,141.200706607125,83.8245404775061,40.9821693755328,32.4554128288794,9.39207224202362,60.9438893375912,53.4523428846617,6.77184433544975,69.6523413173156,88.9560168448847,1355,yJB064_yJB077
78,10000,yJB077,5,Tube_006,2,3,BD_YNB,3,glucose_fructose,yJB064,0,mCerulean,15.68,40,58919.8256960499,47220.0637755102,80133.3949173908,33992.0256937767,28629.5567602041,74819.8627032844,117.432600391915,78.3334386861609,38.876338109716,30.3647327567088,8.26009875101449,58.11512374774,52.6363345746204,5.4538485418513,65.3744867125458,93.8354308786713,1568,yJB064_yJB077
79,10000,yJB077,10,Tube_013,1,3,BD_YNB,1,glucose_fructose,yJB064,0,mCerulean,19,40,54055.8958347039,43440.3047368421,79575.743332648,34153.5903597862,28867.9968421053,74407.8952282072,121.305598288273,76.5381123615951,42.5414531213273,35.9328003875969,8.54964355727023,61.5442061401104,55.8199315759955,5.1153070170763,69.0756679803644,109.135845762286,1900,yJB064_yJB077
80,10000,yJB077,10,Tube_014,1,3,BD_YNB,2,glucose_fructose,yJB064,0,mCerulean,21.18,40,54358.8400009775,43512.2322946176,79788.9229926523,34820.7154120282,29444.2936732767,74573.6941339855,126.464285812533,81.3774617585553,43.4336325740855,36.2972265225142,8.76098599575478,61.8791094776356,55.4713732162459,5.35818768745704,68.7968990990106,100.075496867904,2118,yJB064_yJB077
81,10000,yJB077,10,Tube_015,1,3,BD_YNB,3,glucose_fructose,yJB064,0,mCerulean,23.21,40,54154.4710443539,43520.9323567428,79485.891165244,34988.4705238852,29641.663507109,74298.0186931145,131.39519024979,81.1579504734871,41.2594347952836,33.5553731892389,8.572555378059,62.125524871126,55.6395484154285,5.38452454231382,68.3468135638327,103.391837891126,2321,yJB064_yJB077
82,10000,yJB077,10,Tube_016,2,3,BD_YNB,1,glucose_fructose,yJB064,0,mCerulean,21.29,40,54938.6241124244,44003.2902771254,79959.2751199947,34372.4167458681,29102.8346641616,74597.0528930836,119.178279476037,74.3149191708329,43.5964996456131,34.9103092644884,8.60633723182144,62.2925682924832,55.8135029794251,5.30145630585011,69.7043386363013,99.5169952351013,2129,yJB064_yJB077
83,10000,yJB077,10,Tube_017,2,3,BD_YNB,2,glucose_fructose,yJB064,0,mCerulean,24.4,40,56051.7908071049,44145.1364754098,81057.7919137423,36663.5469914671,30431.8844262295,75761.09241323,132.810932551312,85.0331410825917,42.7312146766285,34.6184875897809,8.87867461124005,61.9098197297704,56.3685109967915,5.56302600358269,70.0680809349776,99.1324291938083,2440,yJB064_yJB077
84,10000,yJB077,10,Tube_018,2,3,BD_YNB,3,glucose_fructose,yJB064,0,mCerulean,21.64,40,55294.0981156495,43621.6414048059,81068.2257826941,35331.1106778355,29346.2158040665,75931.5623501762,125.066005901811,83.0343314356154,43.8490599953287,36.0275184931507,9.05843079801997,62.1309560781601,54.886898528358,5.47132476720857,70.1157338068787,98.2446063717604,2164,yJB064_yJB077
85,10000,yJB077,20,Tube_025,1,3,BD_YNB,1,glucose_fructose,yJB064,0,mCerulean,25.46,40,54686.7947093787,43846.0133542812,79951.1081460502,32422.3846608152,27350.2128829537,74888.8340135261,118.793133182101,72.2434228952875,43.7406015359829,36.3096003264492,7.41437653627744,62.5909895822508,57.5286459026308,5.12210107109352,68.119456819192,113.842486987649,2546,yJB064_yJB077
86,10000,yJB077,20,Tube_026,1,3,BD_YNB,2,glucose_fructose,yJB064,0,mCerulean,22.27,40,53855.3080239058,43506.9452177818,79241.7158786344,32645.4214451503,27715.5963179165,74093.6465063005,115.338444705496,72.0152238632283,38.5105803188967,32.1331826923077,7.71721457115147,56.8874027142098,51.1235253235341,5.92929571912067,61.8722778818138,109.372158467852,2227,yJB064_yJB077
87,10000,yJB077,20,Tube_027,1,3,BD_YNB,3,glucose_fructose,yJB064,0,mCerulean,26.14,40,55265.5859565531,43775.850420811,80763.2990298632,33035.0823612228,27533.7964804897,75539.0126452515,123.892791311809,76.5375224156569,41.678344730833,35.5821974544047,7.81923063032733,60.8589843371749,54.9787438925081,5.46704647476411,64.172234164251,118.358813620656,2614,yJB064_yJB077
88,10000,yJB077,20,Tube_028,2,3,BD_YNB,1,glucose_fructose,yJB064,0,mCerulean,22.95,40,55304.236132387,44000.5625272331,80505.6678904548,33209.7404325597,27831.2161220044,75217.2441993464,122.662011648069,77.153226081029,43.4568869006379,36.8944425714156,7.52380834686032,61.0218218786367,55.4240735617219,5.39343787741326,65.2786606121465,111.195029829483,2295,yJB064_yJB077
89,10000,yJB077,20,Tube_029,2,3,BD_YNB,2,glucose_fructose,yJB064,0,mCerulean,21.51,40,56744.4232183977,45097.9665271967,80522.4588454498,34168.1438535356,28567.7921896792,75241.2369846147,119.974001866948,72.7993652386358,41.3994791614016,35.1763428673819,7.70399929134365,59.4841105262985,54.4784664087232,5.50642462468724,64.3609078731092,113.079663176395,2151,yJB064_yJB077
90,10000,yJB077,20,Tube_030,2,3,BD_YNB,3,glucose_fructose,yJB064,0,mCerulean,19.76,40,54542.7541321048,43751.0678137652,79932.9436203188,32798.073810116,27677.2226720648,74710.0216879903,120.540383344433,73.5103811964322,44.2938441679449,36.5470082580879,7.6904661452556,60.8294001526693,55.2921049677238,5.55941556195628,64.8285166584016,117.047362802202,1976,yJB064_yJB077
91,10000,yJB077,20,Tube_061,1,3,BD_YNB,1,sucrose,yJB064,0,mCerulean,74.38,40,62144.6539748116,47939.1052702339,82843.5235813979,40563.5185716572,32586.5016133369,77706.366322012,165.817843988798,134.488928602812,40.8222674521512,33.9016024262013,8.30542430131997,64.3918612639451,59.1818464138587,6.22096508738435,69.0652302028982,125.978145518688,7438,yJB064_yJB077
92,10000,yJB077,20,Tube_062,1,3,BD_YNB,2,sucrose,yJB064,0,mCerulean,65.62,40,62367.6474925619,47952.5246875952,82831.4392846598,43480.74850755,34762.3881438586,77949.9084108789,175.954182365693,184.600467562943,41.2714749025455,33.3882772453755,8.46451984542543,64.0810566736046,58.4772959833314,6.25368342819932,67.6273519063194,119.826582752154,6562,yJB064_yJB077
93,10000,yJB077,20,Tube_063,1,3,BD_YNB,3,sucrose,yJB064,0,mCerulean,70.71,40,63770.4286126736,48667.1678687597,83580.6332019649,41304.1244358629,32731.003959836,78480.8626768889,161.711832278833,115.799167422918,44.6766172216535,35.7184878974063,8.60093133290591,66.7705633674619,61.5072608618549,6.44197410248973,72.6764635260125,123.229064153373,7071,yJB064_yJB077
94,10000,yJB077,20,Tube_064,2,3,BD_YNB,1,sucrose,yJB064,0,mCerulean,73.43,40,63527.7188054578,48770.3845839575,82994.5901171822,40472.13661475,32294.8151981479,77871.9096849253,157.512513152755,107.411958381871,42.1910815103251,34.3856394721554,8.51526410182639,65.3098427219255,60.2778662659654,6.46044819110148,71.6753731743835,121.490861140167,7343,yJB064_yJB077
95,10000,yJB077,20,Tube_065,2,3,BD_YNB,2,sucrose,yJB064,0,mCerulean,71.64,40,63746.6113364402,48786.3814907873,83347.6863391393,40498.450792237,32205.6754606365,78178.0039994896,158.972248445337,111.386881156993,42.6244339323541,34.0840806826998,8.64328503006014,65.52498329987,60.101735241824,6.5290904494547,71.6753731743835,121.857528487079,7164,yJB064_yJB077
96,10000,yJB077,20,Tube_066,2,3,BD_YNB,3,sucrose,yJB064,0,mCerulean,78.8,40,64389.542325929,49155.667893401,83475.5273521772,42645.2790442452,33854.2898477157,78367.3061320194,165.514213183882,127.922079814026,43.3289623527974,34.4731884460063,8.7807725314389,66.5725270765317,60.520722637302804,6.6112561204529,71.7841063722833,123.252286866418,7880,yJB064_yJB077
97,10000,yJB077,10,Tube_049,1,3,BD_YNB,1,sucrose,yJB064,0,mCerulean,86.16,40,64140.5233592934,48283.8568941504,84357.2886970825,46362.4050752574,36730.8360027855,78232.9034377358,192.481198985354,125.007368145785,45.8235244322877,35.5836911019189,9.50922781931486,69.4099272921649,62.6796636820266,6.65114716633032,76.9969094415022,112.318178505485,8616,yJB064_yJB077
98,10000,yJB077,10,Tube_050,1,3,BD_YNB,2,sucrose,yJB064,0,mCerulean,86.72,40,64573.275335333,48668.4187038745,84176.3036334611,46336.0267179426,36781.829451107,78016.5023274439,191.064375566278,121.258924637587,46.4722869552097,35.8357538582076,9.95176277273909,71.2582816472031,64.7248904420098,7.05787075733909,78.2483109541373,113.926108164394,8672,yJB064_yJB077
99,10000,yJB077,10,Tube_051,1,3,BD_YNB,3,sucrose,yJB064,0,mCerulean,87.95,40,64373.4028129886,48397.2020466174,84529.2052702175,46065.3418964189,36444.7713473565,78365.1484050775,188.189738226767,120.099469445469,46.0508126882277,35.8456757540603,9.80230704375549,70.3925480680078,63.2342398353704,6.77157498194606,77.0289341120176,111.195003636619,8795,yJB064_yJB077
100,10000,yJB077,10,Tube_052,2,3,BD_YNB,1,sucrose,yJB064,0,mCerulean,89.26,40,65884.1174448788,49381.6810441407,84653.2029433852,47159.4816804271,37233.6593098812,78371.3756910115,198.397092288328,122.29956455971,47.0716955423321,36.4855589572505,10.0163387259293,70.5004303410347,63.4800278512742,7.13674370123295,77.5085778376857,113.1877283729,8926,yJB064_yJB077
101,10000,yJB077,10,Tube_053,2,3,BD_YNB,2,sucrose,yJB064,0,mCerulean,92.31,40,66210.6026810878,49711.1041057307,84363.2508988057,48544.8758757166,38442.3294334308,77977.0818090876,203.706317800198,135.287111063107,47.2422444811832,36.7311352755011,10.3639555091049,71.9419351561791,64.9316142394045,7.44540340546542,80.7977757885158,114.497867231185,9231,yJB064_yJB077
102,10000,yJB077,10,Tube_054,2,3,BD_YNB,3,sucrose,yJB064,0,mCerulean,87.68,40,66658.8650080549,49854.8859489051,84741.9972404981,49171.4093893288,38811.3714644161,78284.0734689532,207.523939309832,138.784557960634,47.5754825151146,36.5684268189339,10.0514330642503,71.0999158424429,64.3670617525452,7.06260012230381,78.7631254720612,114.849296097839,8768,yJB064_yJB077
103,10000,yJB077,20,Tube_061,1,3,BD_YNB,1,sucrose,yJB064,0,mCerulean,81.4,40,64645.6592439919,49275.5257985258,83446.8487619011,42167.9873224432,33824.8460687961,77286.9599695754,148.463413206878,100.708574236785,43.0860837408323,35.298264236762,8.70358954483562,65.0633396457073,59.3658077192503,6.62584408996714,69.464472085024,117.45274705731,8140,yJB064_yJB077
104,10000,yJB077,20,Tube_062,1,3,BD_YNB,2,sucrose,yJB064,0,mCerulean,55.31,40,73105.9023669679,52020.5384198156,87185.2868434731,51499.382734857,38401.3986620864,81245.7536216326,237.119004867495,173.720763517751,49.6087306308436,40.3113609393542,11.4312373087213,70.3256023941684,63.389938596215,8.73876164874033,77.218752832367,123.151450977157,5531,yJB064_yJB077
105,10000,yJB077,20,Tube_063,1,3,BD_YNB,3,sucrose,yJB064,0,mCerulean,81.96,40,62612.487251427,47849.2604929234,83053.652346133,43975.5155042403,35199.3450463641,77660.0021256558,173.253354416541,150.744795780788,45.7382712363507,36.0277105788212,9.83311577840008,65.19582193763,58.4371742773015,7.33855302033688,69.3049690940629,123.549999461242,8196,yJB064_yJB077
106,10000,yJB077,20,Tube_064,2,3,BD_YNB,1,sucrose,yJB064,0,mCerulean,81.62,40,65973.8337859995,48980.6364861554,85530.7103545776,45093.1168782412,35521.7112227395,78719.4631007259,172.213043078977,125.779444492368,44.5647302228075,35.3080254632261,9.20485318599551,66.2804636431865,59.4384544129555,7.07137653103932,70.0865428977686,117.585515926834,8162,yJB064_yJB077
107,10000,yJB077,20,Tube_065,2,3,BD_YNB,2,sucrose,yJB064,0,mCerulean,83.33,40,65280.6564988576,48676.8747149886,85294.9393863255,43899.7150401348,34687.2436097444,78626.1429533744,169.529292738482,122.319234685842,43.7639559243479,35.0519830978914,8.85843081884843,64.7350820164991,58.6496505125815,6.78365656095938,70.9464987555576,120.352269505016,8333,yJB064_yJB077
108,10000,yJB077,20,Tube_066,2,3,BD_YNB,3,sucrose,yJB064,0,mCerulean,87.67,40,64050.1416962446,48198.4147370822,84550.9914068738,43482.0323009437,34745.0050188206,77802.4282835313,175.361290106891,130.868541489789,44.3886781621041,36.0077768456376,8.80235583726507,65.4260594980222,58.6854407911973,6.73103251805289,70.68209851336,123.82153508885,8767,yJB064_yJB077
109,10000,yJB077,5,Tube_037,1,3,BD_YNB,1,sucrose,yJB064,0,mCerulean,94.65,40,65001.6662690257,49942.3645007924,82699.2309136457,45193.2613086505,36134.7451664025,77437.1326857997,184.177071992814,95.0138855979271,43.972367243171,33.9587590574195,10.5980379359813,69.7252439607481,61.9116495041953,7.82338328942702,72.887615869316,105.389599400207,9465,yJB064_yJB077
110,10000,yJB077,5,Tube_038,1,3,BD_YNB,2,sucrose,yJB064,0,mCerulean,94.61,40,66755.9014293258,51712.3516541592,82087.2964026662,42815.1462167003,34368.7166261495,77084.0297182182,187.582038599572,70.5302669187488,41.547509877111,31.7251209272071,11.5011904828125,69.8959468988683,61.5066590344106,9.1312798180308,74.5307177870334,99.545992009257,9461,yJB064_yJB077
111,10000,yJB077,5,Tube_039,1,3,BD_YNB,3,sucrose,yJB064,0,mCerulean,97.15,40,63473.3055249413,49194.1092125579,82099.4313155398,47702.9834750325,38547.612866701,76607.5653853577,194.810594229942,100.94765265694,43.6494458346812,34.2075207986689,10.2463781455528,69.5886908080689,62.5921266805017,7.48824962152768,76.5472866350469,105.656535438683,9715,yJB064_yJB077
112,10000,yJB077,5,Tube_040,2,3,BD_YNB,1,sucrose,yJB064,0,mCerulean,98.22,40,65357.7676252529,50142.3108328243,82886.0450841383,49380.6803511439,39479.897067807004,77294.6577278686,191.874673269475,99.6304238854562,42.3741017636087,32.7929160002429,10.5927759271614,69.2199330798169,61.9944858668067,8.04016825818944,74.5395653590706,105.656535438683,9822,yJB064_yJB077
113,10000,yJB077,5,Tube_041,2,3,BD_YNB,2,sucrose,yJB064,0,mCerulean,97.49,40,66246.7656371707,51048.1282182788,82523.0474115134,46878.9823767599,37511.4840496461,77253.8078024028,184.367143932575,81.5195578423997,41.5681560480511,31.944856767725,10.7179285650806,69.0904896270143,61.2267482968146,8.41276179606745,75.8147451994785,102.793608314319,9749,yJB064_yJB077
114,10000,yJB077,5,Tube_042,2,3,BD_YNB,3,sucrose,yJB064,0,mCerulean,97.29,40,65721.5547420044,50564.7290574571,82673.6322556114,46468.2674665064,37303.4499948607,77177.0799173219,186.231347534211,101.608365010136,41.6892474583341,32.3541575864206,10.4806417080903,66.3112055050971,58.9937698278772,7.85660180695144,72.4826691731366,101.616394791174,9729,yJB064_yJB077
133,10000,yJB077,5,Tube_007,1,1,BD_YNB,1,glucose_fructose,yJB069,0,mCitrine,26.26,13,35557.0827207195,30924.08073115,70622.2751347701,21113.2276974378,17455.4154607768,71668.0171021159,4527.76273049023,43.8269074792414,60.5456772748775,53.3611827126362,13.5110772043377,94.2209216749433,89.1651728056055,9.60055993793762,91.8553327845737,176.955470952253,2626,yJB069_yJB077
134,10000,yJB077,5,Tube_008,1,1,BD_YNB,2,glucose_fructose,yJB069,0,mCitrine,26.9,13,35082.5747037639,30720.8895910781,70464.8967283341,20532.4749870669,17099.2821561338,71564.4093953299,4341.8908973552,42.940260036171,58.8809952850195,52.4000954789117,13.0268718931091,91.0201140568467,85.9796708690213,9.21601346532052,88.8894969762349,189.159318033397,2690,yJB069_yJB077
135,10000,yJB077,5,Tube_009,1,1,BD_YNB,3,glucose_fructose,yJB069,0,mCitrine,23.57,13,35756.0822015373,31231.5413661434,70511.2137035294,21549.9239238857,17903.7662282563,71615.5607598377,4552.1429919444,43.2773520894262,63.1595527418533,56.5602367375831,13.2520675721317,96.942701875931,92.2251548672566,9.49342683307367,94.225480449732,192.737956317999,2357,yJB069_yJB077
136,10000,yJB077,5,Tube_010,2,1,BD_YNB,1,glucose_fructose,yJB069,0,mCitrine,30.62,13,35205.3282409309,30738.2482037884,70437.4851608426,20406.9007755332,16946.6858262573,71516.428636308,4498.82693734596,41.0372239088899,59.489423838937,52.4452999178307,13.1695619768467,93.5018375970288,88.5637422664856,9.62691592812036,92.1909816750684,195.91500043987,3062,yJB069_yJB077
137,10000,yJB077,5,Tube_011,2,1,BD_YNB,2,glucose_fructose,yJB069,0,mCitrine,29.93,13,36295.915317218,31502.8653524891,70593.8614788674,22043.589949547,18154.8860674908,71678.5032719575,4598.40539483486,46.9764381520683,58.2054671739102,51.4224311183144,13.2657887202174,93.5527277305191,88.3579530956848,9.52980196509646,89.4430110214022,177.911986205684,2993,yJB069_yJB077
138,10000,yJB077,5,Tube_012,2,1,BD_YNB,3,glucose_fructose,yJB069,0,mCitrine,32.24,13,34279.6123793533,30169.979528536,70198.2095417184,19569.5877073302,16396.4326923077,71315.1723996297,4288.53691174907,39.974745415995,59.034411508079,52.3545511486556,13.1645501922175,90.7050499697202,85.8416627218935,9.09968146702642,91.9073218949161,178.414541002751,3224,yJB069_yJB077
139,10000,yJB077,10,Tube_019,1,1,BD_YNB,1,glucose_fructose,yJB069,0,mCitrine,27.23,13,35370.4693256088,30770.7690047741,71035.1109544276,21599.8985995581,18006.5409474844,71938.3913107097,3982.09878751858,44.5477119364942,58.4838141901054,52.5127797651614,12.5817868951914,88.0562772449212,82.2781003584229,8.51988996844508,86.6218463118072,199.384133420407,2723,yJB069_yJB077
140,10000,yJB077,10,Tube_020,1,1,BD_YNB,2,glucose_fructose,yJB069,0,mCitrine,31.89,13,34947.7429282666,30282.7372216996,71132.5307318615,20916.3702889434,17331.7212292255,71886.8621788276,4122.18913920257,41.2761615490716,56.5659764663898,50.5742316021912,12.2907136958214,85.5479499571284,80.1373413173653,7.97421508691023,87.2662628560677,190.620063341262,3189,yJB069_yJB077
141,10000,yJB077,10,Tube_021,1,1,BD_YNB,3,glucose_fructose,yJB069,0,mCitrine,31.82,13,35776.3119394433,31048.4318038969,71349.1560904109,21520.3032064672,17926.7193588938,72134.2335267226,4200.16346725378,42.9306848500577,58.3648663844305,52.6755062294143,12.1333336214598,88.3953424018114,82.7560363636364,8.33624916748851,86.8453395308845,189.159318033397,3182,yJB069_yJB077
142,10000,yJB077,10,Tube_022,2,1,BD_YNB,1,glucose_fructose,yJB069,0,mCitrine,28.27,13,34529.0946122214,30159.4184648037,70834.0340190573,20699.2066650822,17329.8963565617,71723.6941449085,3670.35070696069,40.9245839547041,56.1070666559151,50.3404388314836,12.7260493588352,84.4065562266173,79.5770587634134,8.67048774362424,86.438020495261,192.188888534097,2827,yJB069_yJB077
143,10000,yJB077,10,Tube_023,2,1,BD_YNB,2,glucose_fructose,yJB069,0,mCitrine,28.84,13,33934.3659285335,29701.3394590846,70817.8637972976,19899.8238696391,16759.3502080444,71669.8633923154,3768.84658690729,38.6161995927851,54.9967387506822,49.2076007306328,12.2857007308807,85.9983541573898,81.1964026602176,8.13100674656533,85.834753351058,218.029403013985,2884,yJB069_yJB077
144,10000,yJB077,10,Tube_024,2,1,BD_YNB,3,glucose_fructose,yJB069,0,mCitrine,30.32,13,34443.1594975856,29918.9465699208,71116.0798565303,20481.1836052645,17026.5023087071,72099.6960739096,3821.46928711743,43.2852900706227,56.2062056699927,49.5975174223522,12.5671257163643,86.353725961243,80.7245396611575,8.7819180152505,83.6475984492923,195.91500043987,3032,yJB069_yJB077
145,10000,yJB077,20,Tube_031,1,1,BD_YNB,1,glucose_fructose,yJB069,0,mCitrine,29.65,13,40709.2650687052,34412.8337268128,73037.042869941,25035.86163468,20299.5291736931,73785.174985508,4390.50143291608,49.8662323933459,56.4315151904186,50.3101048055275,10.5543461420142,84.8950175651486,79.2888199697428,6.83253806032152,90.6258258052172,192.737990803789,2965,yJB069_yJB077
146,10000,yJB077,20,Tube_032,1,1,BD_YNB,2,glucose_fructose,yJB069,0,mCitrine,33.78,13,37742.0964328005,32433.9860864417,72085.082089069,22667.8847720935,18663.1184132623,72938.0409369912,3883.77105344295,45.1696681056029,52.46380594528,46.3139419938833,10.2219836612376,83.8496963595393,77.6936880128434,6.71595552710225,86.7191735867482,185.325006158178,3378,yJB069_yJB077
147,10000,yJB077,20,Tube_033,1,1,BD_YNB,3,glucose_fructose,yJB069,0,mCitrine,32.81,13,39021.1746957506,33120.2633343493,72760.2355250876,23716.7124942778,19342.2743066138,73533.9229953234,4105.27278044659,47.1968602708996,53.8284882548233,47.2579502802827,10.8279412672824,84.8304375647761,78.7402049469965,6.95892048251617,88.459046990118,201.20999912026,3281,yJB069_yJB077
148,10000,yJB077,20,Tube_034,2,1,BD_YNB,1,glucose_fructose,yJB069,0,mCitrine,29.3,13,39111.8590315366,33199.3109215017,72678.2766358255,23909.0950197396,19549.1156996587,73352.833628413,3993.91734949314,47.7522657116814,55.7618132273988,49.04439843561,11.2076773496818,86.6828267839165,80.5953866180682,7.51662669743652,90.1801797866333,195.915012756226,2930,yJB069_yJB077
149,10000,yJB077,20,Tube_035,2,1,BD_YNB,2,glucose_fructose,yJB069,0,mCitrine,31.59,13,38782.9185935151,33042.0259575815,72677.6369104147,23414.4925358583,19217.1959480848,73412.9626773208,4200.01321769538,45.413048231603,52.3283727694051,46.4440358744395,10.6058133296244,80.9625177788531,75.6896658415842,6.56841396382376,85.5267323167086,189.159297223003,3159,yJB069_yJB077
150,10000,yJB077,20,Tube_036,2,1,BD_YNB,3,glucose_fructose,yJB069,0,mCitrine,32.21,13,38992.9456096224,33271.1418814033,72530.3495638971,23113.1866184864,18908.7746041602,73403.190357226,4420.02533604202,45.3802914607164,55.1387398908798,48.2899936040934,10.3952683301492,84.1732393996141,78.8716253058371,6.61869093808653,89.0767942407609,176.955470952253,3221,yJB069_yJB077
151,10000,yJB077,20,Tube_067,1,1,BD_YNB,1,sucrose,yJB069,0,mCitrine,48.48,13,41113.6958526511,34592.9432755776,73990.6132167904,24304.1423896059,19596.0907590759,74564.3245241272,5608.04312136307,68.4080936784129,49.3638429680431,42.332659698442,9.29524251024209,73.6605797293286,68.1306788892298,6.25641138620031,74.8548943310578,163.46615704873,4848,yJB069_yJB077
152,10000,yJB077,20,Tube_068,1,1,BD_YNB,2,sucrose,yJB069,0,mCitrine,49.49,13,41235.283656973,34836.0440493029,73415.8768398603,24323.642214208,19702.2386340675,73919.346643577,6218.11141484327,61.182040430719,50.3817775497974,43.9440104355388,8.86075444674909,74.1795333425216,68.5611985425227,5.99053970074904,77.2337382982751,168.851658949937,4949,yJB069_yJB077
153,10000,yJB077,20,Tube_069,1,1,BD_YNB,3,sucrose,yJB069,0,mCitrine,50.64,13,40250.3995301546,34174.4678120063,73235.3870874679,23491.2091196551,19140.2652053712,73731.0311512638,6058.75725046191,58.8715951771421,49.1105103928845,42.2003449597547,8.83026281679917,74.3785685095451,68.8479237855287,5.74201993067191,75.4286933941367,160.281089362458,5064,yJB069_yJB077
154,10000,yJB077,20,Tube_070,2,1,BD_YNB,1,sucrose,yJB069,0,mCitrine,49.06,13,41611.0738031237,35152.1288218508,73415.3992520319,25039.3571037607,20278.995108031,73862.756961342,6646.03349041696,61.4180998184161,51.2743363912961,44.6136317612577,8.64863618812118,73.6855689946977,67.7950268734644,5.5282546182356596,76.9837001450639,163.866346358598,4906,yJB069_yJB077
155,10000,yJB077,20,Tube_071,2,1,BD_YNB,2,sucrose,yJB069,0,mCitrine,50.12,13,42183.2144937112,35488.8944533121,73662.5225622568,24890.8914905253,20100.90103751,74080.8821991283,6906.29319767446,58.3271623734078,51.7170597324711,44.7386519655866,9.19762521894735,75.7715585498711,69.8571451876019,6.33030849016968,79.2318967374611,168.295090296046,5012,yJB069_yJB077
156,10000,yJB077,20,Tube_072,2,1,BD_YNB,3,sucrose,yJB069,0,mCitrine,50.42,13,39682.8416748531,33815.355612852,73170.0506162299,22526.8354151785,18432.2322491075,73699.0763818301,5975.03353991995,52.1581471707451,46.9035330820452,40.8367608043714,8.85419345652414,70.3259574096985,64.3704866715578,5.63929676541568,73.7606616582103,179.709079825502,5042,yJB069_yJB077
157,10000,yJB077,10,Tube_055,1,1,BD_YNB,1,sucrose,yJB069,0,mCitrine,57.21,13,37362.6895510202,31170.9017654256,74387.3694441258,22190.4470386395,17467.5299772767,75876.7862330121,3341.94990647571,47.8275996482742,42.8241071777748,36.2731948793151,11.9319648950938,76.5339176232263,69.6538734679164,8.42146706060495,77.4805071165578,192.188866182197,5721,yJB069_yJB077
158,10000,yJB077,10,Tube_056,1,1,BD_YNB,2,sucrose,yJB069,0,mCitrine,54.63,13,40007.4232557375,32574.6225517115,75449.6465147641,24429.0642336308,18754.9844407835,76789.8001956343,3612.02009619668,51.1313451742267,47.4031395282995,40.5258624717701,11.8917079915705,80.9079919001564,74.0784761077324,8.64888148401567,81.1211882501169,186.697773875065,5463,yJB069_yJB077
159,10000,yJB077,10,Tube_057,1,1,BD_YNB,3,sucrose,yJB069,0,mCitrine,49.56,13,39165.9797013524,32184.6428571429,75151.8780565855,24116.5281640546,18679.9947538337,76569.3738397901,3682.55865548713,51.6022554059656,47.8288034228394,40.8232885801265,11.2522077969224,77.2021988010273,70.7831123919308,8.43131373359073,81.5046329499661,185.325006158178,4956,yJB069_yJB077
160,10000,yJB077,10,Tube_058,2,1,BD_YNB,1,sucrose,yJB069,0,mCitrine,53.15,13,38358.490287475,31774.0417685795,74416.5166700964,23521.4572298698,18346.0069614299,75910.3970778457,3660.1568833876,51.9016026273614,46.8881656575609,40.2604115160699,12.2867089938257,80.2184298138316,74.2313166287016,8.96251772337342,82.7497838585604,199.580808511929,5315,yJB069_yJB077
161,10000,yJB077,10,Tube_059,2,1,BD_YNB,2,sucrose,yJB069,0,mCitrine,51.7,13,39875.4949020415,32792.3017408124,75354.6172018557,24540.3815748912,19056.0195357834,76797.1148429944,3320.7930700601,51.0609397081507,48.8074869911112,42.1127735773975,11.145171207028,78.4479418034636,72.1204518072289,7.76649610823892,80.5709965828151,172.969942523683,5170,yJB069_yJB077
162,10000,yJB077,10,Tube_060,2,1,BD_YNB,3,sucrose,yJB069,0,mCitrine,51.41,13,39205.8049202908,32348.5193542112,74869.3949613098,24238.805380886,18888.8895156584,76263.6006970616,3614.69834010375,50.9315539611723,48.0377449839976,41.1313122807018,11.6720359708788,79.2963044015238,73.1332511635925,8.53341500394524,81.4602762359201,185.325006158178,5141,yJB069_yJB077
163,10000,yJB077,5,Tube_043,1,1,BD_YNB,1,sucrose,yJB069,0,mCitrine,55.73,13,37318.4445685567,31163.5684550511,73210.5444904562,22651.3197410059,17689.6649919254,74760.8114142686,5232.34366653527,52.0101878415957,50.251232192969,42.655388231607,13.5698850796669,88.0899305878644,82.6719292634747,9.52050318088482,87.8840361356509,166.792501347101,5573,yJB069_yJB077
